11 03 00 00 08 
11 03 00 01 08 
11 03 00 02 1f 
11 03 00 02 20 
11 03 00 05 08 
11 03 00 13 1f 
11 03 00 1b 1f 
11 03 00 1c 1f 
11 03 00 25 1f 
11 03 01 01 00 
11 03 01 0b 
11 03 08 00 00 
11 03 08 00 01 
11 03 08 00 14 
11 03 08 00 17 
11 03 08 00 19 
11 03 08 00 27 
11 03 08 01 00 
11 03 08 01 17 
11 03 08 01 19 
11 03 08 02 01 
11 03 08 02 17 
11 03 08 02 19 
11 03 08 06 1e 
11 03 08 07 1e 
11 03 08 0e 1f 
11 03 08 1c 
11 03 09 01 18 
11 03 09 01 27 
11 03 09 24 1f 
11 03 0a 02 
11 03 0a 13 
11 03 0a 1b 
11 03 0a 1c 
11 03 0a 24 
11 03 0f 00 10 
11 03 0f 01 18 
11 03 0f 07 10 
11 03 0f 1b 09 
11 03 10 00 0f 
11 03 10 01 01 
11 03 10 01 0f 
11 03 10 03 0f 
11 03 10 05 27 
11 03 10 06 27 
11 03 10 07 00 
11 03 10 07 0f 
11 03 10 07 1f 
11 03 14 00 08 
11 03 14 06 1f 
11 03 14 07 08 
11 03 14 07 27 
11 03 14 13 
11 03 14 15 00 
11 03 14 1c 
11 03 14 24 
11 03 14 25 
11 03 15 0e 10 
11 03 15 13 
11 03 15 15 00 
11 03 15 1b 
11 03 15 1c 
11 03 15 24 
11 03 16 07 20 
11 03 16 15 10 
11 03 16 24 
11 03 18 00 10 
11 03 18 02 01 
11 03 18 07 09 
11 03 18 07 10 
11 03 18 15 00 
11 03 19 00 01 
11 03 19 00 08 
11 03 19 01 08 
11 03 19 02 01 
11 03 19 02 08 
11 03 19 07 08 
11 03 1e 1b 
11 03 1e 1c 
11 03 1f 00 27 
11 03 1f 01 10 
11 03 1f 05 
11 03 1f 07 01 
11 03 1f 07 10 
11 03 1f 07 20 
11 03 1f 07 27 
11 03 1f 15 19 
11 03 20 02 00 
11 03 20 07 10 
11 03 20 07 1f 
11 03 20 13 
11 03 20 15 00 
11 03 20 1c 
11 03 27 00 08 
11 03 27 00 1f 
11 03 27 01 00 
11 03 27 01 09 
11 03 27 05 10 
11 03 27 05 21 
11 03 27 06 10 
11 03 27 07 00 
11 03 27 07 01 
11 03 27 07 08 
11 03 27 07 1f 
11 03 27 0e 00 
11 03 27 13 00 
11 03 27 1b 00 
11 03 27 25 1f 
11 04 01 00 08 
11 04 01 00 1f 
11 04 01 00 27 
11 04 01 01 08 
11 04 01 01 0e 
11 04 01 01 19 
11 04 01 04 07 
11 04 01 04 08 
11 04 01 0e 27 
11 04 01 1c 
11 04 01 1d 
11 04 08 00 00 
11 04 08 00 01 
11 04 08 00 14 
11 04 08 00 17 
11 04 08 00 19 
11 04 08 00 27 
11 04 08 01 01 
11 04 08 01 10 
11 04 08 01 19 
11 04 08 01 27 
11 04 08 03 01 
11 04 08 0b 1e 
11 04 08 0e 01 
11 04 08 0e 19 
11 04 08 0e 1e 
11 04 09 01 08 
11 04 09 14 
11 04 09 1b 
11 04 09 1d 1f 
11 04 09 25 
11 04 0a 13 
11 04 0a 15 
11 04 0a 1b 
11 04 0a 1c 
11 04 0a 25 
11 04 10 00 00 
11 04 10 00 0f 
11 04 10 00 1f 
11 04 10 01 0f 
11 04 10 02 0f 
11 04 14 00 08 
11 04 14 00 27 
11 04 14 13 
11 04 14 1b 
11 04 15 0b 
11 04 15 13 
11 04 15 1b 
11 04 15 24 
11 04 16 13 18 
11 04 16 1b 
11 04 16 1c 
11 04 16 25 
11 04 17 13 
11 04 17 1b 
11 04 17 24 
11 04 18 1d 
11 04 19 00 08 
11 04 19 01 01 
11 04 19 01 08 
11 04 19 0c 
11 04 19 13 
11 04 19 1b 
11 04 19 1d 
11 04 1e 1b 
11 04 1e 1d 
11 04 1f 01 10 
11 04 20 00 10 
11 04 20 00 1f 
11 04 20 13 
11 04 20 1b 
11 04 27 00 10 
11 04 27 01 00 
11 04 27 01 08 
11 04 27 0b 21 
11 04 27 0e 01 
11 04 27 0e 21 
11 04 27 13 
11 04 27 1d 1f 
11 0b 00 02 18 
11 0b 00 02 1f 
11 0b 00 02 27 
11 0b 00 08 1f 
11 0b 00 08 27 
11 0b 00 0d 20 
11 0b 00 0f 08 
11 0b 00 0f 10 
11 0b 00 0f 1f 
11 0b 00 0f 27 
11 0b 00 14 27 
11 0b 00 15 18 
11 0b 00 15 1f 
11 0b 00 16 18 
11 0b 00 16 27 
11 0b 00 1b 02 
11 0b 00 1b 1f 
11 0b 00 1b 27 
11 0b 00 25 17 
11 0b 00 25 18 
11 0b 00 25 1f 
11 0b 01 02 08 
11 0b 01 02 19 
11 0b 01 0e 17 
11 0b 01 0f 08 
11 0b 01 0f 1f 
11 0b 01 0f 27 
11 0b 01 15 19 
11 0b 01 15 1f 
11 0b 01 16 08 
11 0b 01 16 1f 
11 0b 01 16 27 
11 0b 01 1b 07 
11 0b 01 1b 17 
11 0b 01 1b 19 
11 0b 01 1b 20 
11 0b 01 1b 27 
11 0b 01 24 27 
11 0b 01 25 
11 0b 08 08 10 
11 0b 09 08 10 
11 0b 09 08 1f 
11 0b 09 0f 14 
11 0b 09 13 01 
11 0b 09 13 1f 
11 0b 09 16 1f 
11 0b 09 1b 27 
11 0b 09 1c 27 
11 0b 09 24 01 
11 0b 09 24 1f 
11 0b 0a 02 
11 0b 0a 14 
11 0b 0a 16 
11 0b 0a 1d 
11 0b 0a 25 
11 0b 0f 04 
11 0b 0f 0d 10 
11 0b 0f 0f 10 
11 0b 0f 16 
11 0b 14 08 10 
11 0b 14 08 27 
11 0b 14 0f 08 
11 0b 14 0f 27 
11 0b 14 13 17 
11 0b 14 1b 27 
11 0b 14 24 17 
11 0b 15 04 
11 0b 15 14 
11 0b 15 25 
11 0b 16 0e 20 
11 0b 16 0f 20 
11 0b 16 13 10 
11 0b 16 13 18 
11 0b 16 14 11 
11 0b 16 24 10 
11 0b 16 24 18 
11 0b 17 04 20 
11 0b 17 08 09 
11 0b 17 08 1f 
11 0b 17 0c 00 
11 0b 17 0e 01 
11 0b 17 0e 09 
11 0b 17 0e 1f 
11 0b 17 13 16 
11 0b 17 13 1e 
11 0b 17 13 1f 
11 0b 17 13 20 
11 0b 17 16 27 
11 0b 17 1b 01 
11 0b 17 1d 1f 
11 0b 17 1d 20 
11 0b 17 24 16 
11 0b 17 24 1f 
11 0b 17 24 20 
11 0b 18 02 09 
11 0b 18 16 00 
11 0b 18 1b 00 
11 0b 18 1b 01 
11 0b 18 1b 20 
11 0b 18 24 16 
11 0b 19 02 01 
11 0b 19 02 08 
11 0b 19 08 10 
11 0b 19 0f 08 
11 0b 19 15 01 
11 0b 19 1b 01 
11 0b 19 1c 00 
11 0b 1e 0d 
11 0b 1e 13 17 
11 0b 1e 14 
11 0b 1e 1d 
11 0b 1f 08 17 
11 0b 1f 0d 10 
11 0b 1f 0f 01 
11 0b 1f 0f 10 
11 0b 1f 0f 20 
11 0b 1f 0f 27 
11 0b 1f 13 09 
11 0b 1f 13 17 
11 0b 1f 13 20 
11 0b 1f 15 01 
11 0b 1f 16 01 
11 0b 1f 16 09 
11 0b 1f 1d 20 
11 0b 1f 24 09 
11 0b 1f 24 17 
11 0b 20 02 00 
11 0b 20 08 27 
11 0b 20 0d 00 
11 0b 20 0f 10 
11 0b 20 0f 1f 
11 0b 20 13 1f 
11 0b 20 14 27 
11 0b 20 15 00 
11 0b 20 16 27 
11 0b 20 1b 01 
11 0b 20 1b 27 
11 0b 27 08 00 
11 0b 27 08 01 
11 0b 27 08 20 
11 0b 27 0f 00 
11 0b 27 0f 01 
11 0b 27 0f 08 
11 0b 27 0f 1f 
11 0b 27 14 20 
11 0b 27 15 17 
11 0b 27 15 20 
11 0b 27 16 01 
11 0b 27 16 17 
11 0b 27 16 20 
11 0b 27 1b 01 
11 0b 27 1b 09 
11 0b 27 1b 20 
11 0b 27 1d 21 
11 0b 27 24 21 
11 0c 00 08 08 
11 0c 00 08 10 
11 0c 00 08 1f 
11 0c 00 08 27 
11 0c 00 09 15 
11 0c 00 09 16 
11 0c 00 0a 10 
11 0c 00 0a 17 
11 0c 00 0b 10 
11 0c 00 0b 1f 
11 0c 00 0b 27 
11 0c 00 0d 10 
11 0c 00 0d 16 
11 0c 00 0d 1f 
11 0c 00 0e 10 
11 0c 00 0e 1f 
11 0c 00 0f 09 
11 0c 00 0f 10 
11 0c 00 0f 17 
11 0c 00 0f 1f 
11 0c 00 0f 20 
11 0c 00 14 10 
11 0c 00 14 1f 
11 0c 00 14 20 
11 0c 00 15 10 
11 0c 00 15 17 
11 0c 00 15 1f 
11 0c 00 15 20 
11 0c 00 16 10 
11 0c 00 1c 10 
11 0c 00 1c 17 
11 0c 00 1c 1f 
11 0c 00 1d 10 
11 0c 00 25 16 
11 0c 09 0b 17 
11 0c 09 0f 16 
11 0c 09 16 
11 0c 0a 13 
11 0c 0f 03 
11 0c 0f 04 10 
11 0c 0f 08 10 
11 0c 0f 0a 10 
11 0c 0f 0b 10 
11 0c 0f 0c 10 
11 0c 0f 0f 10 
11 0c 0f 14 10 
11 0c 0f 16 10 
11 0c 10 02 27 
11 0c 10 08 00 
11 0c 10 08 0f 
11 0c 10 08 1f 
11 0c 10 09 00 
11 0c 10 09 0f 
11 0c 10 09 18 
11 0c 10 09 1f 
11 0c 10 0a 00 
11 0c 10 0a 0f 
11 0c 10 0b 00 
11 0c 10 0b 0f 
11 0c 10 0f 01 
11 0c 10 0f 0f 
11 0c 10 0f 20 
11 0c 10 14 00 
11 0c 10 14 09 
11 0c 10 14 0f 
11 0c 10 16 00 
11 0c 10 16 0f 
11 0c 10 16 27 
11 0c 10 1c 00 
11 0c 10 25 09 
11 0c 14 08 08 
11 0c 14 08 27 
11 0c 14 09 10 
11 0c 14 09 27 
11 0c 14 0b 1f 
11 0c 14 0b 27 
11 0c 14 0f 27 
11 0c 14 24 
11 0c 15 09 00 
11 0c 15 1b 
11 0c 16 08 20 
11 0c 16 09 11 
11 0c 16 09 27 
11 0c 16 0b 20 
11 0c 17 02 20 
11 0c 17 09 15 
11 0c 17 0a 00 
11 0c 17 0b 09 
11 0c 17 0b 1f 
11 0c 17 0b 27 
11 0c 17 0e 20 
11 0c 17 0f 00 
11 0c 17 14 20 
11 0c 17 16 20 
11 0c 17 1c 00 
11 0c 17 1c 20 
11 0c 18 09 01 
11 0c 19 04 
11 0c 19 08 08 
11 0c 19 1b 
11 0c 1e 09 10 
11 0c 1f 02 
11 0c 1f 08 01 
11 0c 1f 08 10 
11 0c 1f 08 20 
11 0c 1f 08 27 
11 0c 1f 09 20 
11 0c 1f 09 27 
11 0c 1f 0b 01 
11 0c 1f 0b 14 
11 0c 1f 0b 17 
11 0c 1f 0b 26 
11 0c 1f 0b 27 
11 0c 1f 1c 10 
11 0c 20 08 10 
