09 03 00 04 10 
09 03 00 06 04 
09 03 00 06 10 
09 03 00 07 10 
09 03 00 07 18 
09 03 00 0c 18 
09 03 00 0c 1f 
09 03 00 13 18 
09 03 00 1c 03 
09 03 00 1c 10 
09 03 00 1c 1f 
09 03 00 1d 18 
09 03 00 1d 1f 
09 03 00 24 10 
09 03 00 24 1f 
09 03 01 06 00 
09 03 01 06 0f 
09 03 01 07 0c 
09 03 01 07 0f 
09 03 01 07 17 
09 03 01 07 19 
09 03 01 0c 00 
09 03 01 0c 10 
09 03 01 0c 11 
09 03 01 0c 1f 
09 03 01 0c 27 
09 03 01 0e 0e 
09 03 01 0e 10 
09 03 01 0e 16 
09 03 01 0e 1f 
09 03 01 13 00 
09 03 01 13 10 
09 03 01 13 1f 
09 03 01 1c 10 
09 03 01 24 10 
09 03 01 24 27 
09 03 02 04 10 
09 03 02 06 27 
09 03 02 07 1f 
09 03 02 0c 01 
09 03 02 0c 18 
09 03 02 0c 19 
09 03 02 0c 20 
09 03 02 0d 19 
09 03 02 0d 20 
09 03 02 0e 1f 
09 03 02 1b 10 
09 03 02 1c 10 
09 03 02 1d 1f 
09 03 02 24 18 
09 03 02 24 19 
09 03 02 24 20 
09 03 08 07 00 
09 03 08 0c 27 
09 03 08 0e 00 
09 03 0d 14 
09 03 0d 1d 
09 03 0e 00 09 
09 03 0e 00 10 
09 03 0e 04 10 
09 03 0e 06 10 
09 03 0e 07 10 
09 03 0e 07 18 
09 03 0e 07 27 
09 03 0e 0c 10 
09 03 0e 0e 01 
09 03 0e 0e 10 
09 03 0e 0e 18 
09 03 0e 0e 27 
09 03 0e 13 18 
09 03 0e 14 
09 03 0e 25 
09 03 0f 00 01 
09 03 0f 00 1f 
09 03 0f 00 27 
09 03 0f 04 27 
09 03 0f 05 10 
09 03 0f 06 01 
09 03 0f 06 10 
09 03 0f 06 20 
09 03 0f 06 27 
09 03 0f 07 01 
09 03 0f 07 1f 
09 03 0f 07 27 
09 03 0f 0c 10 
09 03 0f 0c 1f 
09 03 0f 0c 20 
09 03 0f 0c 27 
09 03 0f 0d 10 
09 03 0f 0e 10 
09 03 0f 0e 1f 
09 03 0f 0e 20 
09 03 0f 0e 27 
09 03 0f 13 10 
09 03 0f 13 27 
09 03 0f 15 10 
09 03 0f 15 20 
09 03 0f 1b 10 
09 03 0f 1c 20 
09 03 0f 24 10 
09 03 10 04 00 
09 03 10 04 02 
09 03 10 04 0e 
09 03 10 04 18 
09 03 10 04 1e 
09 03 10 05 0e 
09 03 10 05 0f 
09 03 10 05 18 
09 03 10 06 0e 
09 03 10 06 12 
09 03 10 06 18 
09 03 10 06 1e 
09 03 10 07 00 
09 03 10 07 02 
09 03 10 07 0c 
09 03 10 07 0e 
09 03 10 07 16 
09 03 10 07 18 
09 03 10 07 1e 
09 03 10 07 20 
09 03 10 0c 01 
09 03 10 0c 0e 
09 03 10 0c 18 
09 03 10 0c 19 
09 03 10 0c 1e 
09 03 10 0c 20 
09 03 10 0d 18 
09 03 10 0d 19 
09 03 10 0d 1f 
09 03 10 0d 20 
09 03 10 0e 00 
09 03 10 0e 01 
09 03 10 0e 02 
