10 03 00 00 09 
10 03 00 04 09 
10 03 00 04 1f 
10 03 00 06 04 
10 03 00 06 09 
10 03 00 06 0f 
10 03 00 06 19 
10 03 00 06 1f 
10 03 00 06 27 
10 03 00 07 09 
10 03 00 0d 1f 
10 03 00 13 09 
10 03 00 13 19 
10 03 00 13 1e 
10 03 00 13 1f 
10 03 00 13 27 
10 03 00 15 08 
10 03 00 15 0f 
10 03 00 15 18 
10 03 00 15 19 
10 03 00 15 1f 
10 03 00 1b 1f 
10 03 00 1c 09 
10 03 00 1c 1f 
10 03 00 24 16 
10 03 00 24 19 
10 03 00 24 20 
10 03 00 24 27 
10 03 01 00 00 
10 03 01 00 19 
10 03 01 00 20 
10 03 01 04 00 
10 03 01 04 07 
10 03 01 04 0f 
10 03 01 04 27 
10 03 01 05 04 
10 03 01 05 0f 
10 03 01 05 15 
10 03 01 05 18 
10 03 01 06 0a 
10 03 01 06 0f 
10 03 01 06 18 
10 03 01 06 1e 
10 03 01 07 04 
10 03 01 07 08 
10 03 01 07 0a 
10 03 01 07 0f 
10 03 01 07 18 
10 03 01 07 1e 
10 03 01 0c 00 
10 03 01 0c 06 
10 03 01 0c 07 
10 03 01 0c 0f 
10 03 01 0c 18 
10 03 01 0c 19 
10 03 01 0c 1e 
10 03 01 0c 20 
10 03 01 0d 07 
10 03 01 0d 19 
10 03 01 0d 1f 
10 03 01 0d 20 
10 03 01 0e 00 
10 03 01 0e 06 
10 03 01 0e 09 
10 03 01 0e 0f 
10 03 01 0e 12 
10 03 01 0e 18 
10 03 01 0e 19 
10 03 01 0e 1e 
10 03 01 0e 20 
10 03 01 13 08 
10 03 01 13 09 
10 03 01 13 0f 
10 03 01 13 16 
10 03 01 13 19 
10 03 01 13 1e 
10 03 01 15 00 
10 03 01 15 06 
10 03 01 15 08 
10 03 01 15 09 
10 03 01 15 0f 
10 03 01 1b 04 
10 03 01 1b 07 
10 03 01 1c 04 
10 03 01 1c 09 
10 03 01 1c 0f 
10 03 01 1c 15 
10 03 01 1c 19 
10 03 01 1c 20 
10 03 01 24 04 
10 03 01 24 06 
10 03 01 24 09 
10 03 01 24 16 
10 03 01 24 19 
10 03 01 24 1e 
10 03 01 24 1f 
10 03 01 25 27 
10 03 08 00 01 
10 03 08 00 02 
10 03 08 00 0d 
10 03 08 00 18 
10 03 08 00 19 
10 03 08 00 1e 
10 03 08 00 1f 
10 03 08 00 27 
10 03 08 04 1f 
10 03 08 05 0d 
10 03 08 05 1f 
10 03 08 06 00 
10 03 08 06 0d 
10 03 08 06 18 
10 03 08 06 1e 
10 03 08 06 1f 
10 03 08 06 27 
10 03 08 07 02 
10 03 08 07 1f 
10 03 08 0d 1f 
10 03 08 0e 00 
10 03 08 0e 02 
10 03 08 0e 0d 
10 03 08 0e 19 
10 03 08 0e 1e 
10 03 08 0e 1f 
10 03 08 0e 27 
10 03 08 13 27 
10 03 08 1b 1f 
10 03 08 24 13 
10 03 08 24 27 
10 03 09 04 00 
10 03 09 04 02 
10 03 09 04 0e 
10 03 09 04 18 
10 03 09 04 1e 
10 03 09 05 0e 
10 03 09 05 0f 
10 03 09 05 18 
10 03 09 06 0e 
10 03 09 06 12 
10 03 09 06 18 
10 03 09 06 1e 
10 03 09 07 00 
10 03 09 07 02 
10 03 09 07 0c 
10 03 09 07 0e 
10 03 09 07 16 
10 03 09 07 18 
10 03 09 07 1e 
10 03 09 07 20 
10 03 09 0c 01 
10 03 09 0c 0e 
10 03 09 0c 18 
10 03 09 0c 19 
10 03 09 0c 1e 
10 03 09 0c 20 
10 03 09 0d 18 
10 03 09 0d 19 
10 03 09 0d 1f 
10 03 09 0d 20 
10 03 09 0e 00 
10 03 09 0e 01 
10 03 09 0e 02 
10 03 09 0e 0e 
10 03 09 0e 12 
10 03 09 0e 18 
10 03 09 0e 19 
10 03 09 0e 20 
10 03 09 13 00 
10 03 09 13 0f 
10 03 09 13 13 
10 03 09 13 18 
10 03 09 15 01 
10 03 09 15 0e 
10 03 09 15 18 
10 03 09 15 19 
10 03 09 15 1e 
10 03 09 1b 1f 
10 03 09 1b 27 
10 03 09 1c 00 
10 03 09 1c 01 
10 03 09 1c 0f 
10 03 09 1c 19 
10 03 09 1c 1e 
10 03 09 1c 20 
10 03 09 24 00 
10 03 09 24 0f 
10 03 09 24 13 
10 03 09 24 18 
10 03 0a 00 01 
10 03 0a 00 1f 
10 03 0a 00 27 
10 03 0a 04 27 
10 03 0a 05 08 
10 03 0a 06 01 
10 03 0a 06 08 
10 03 0a 06 20 
10 03 0a 06 27 
10 03 0a 07 01 
10 03 0a 07 1f 
10 03 0a 07 27 
10 03 0a 0c 08 
10 03 0a 0c 1f 
10 03 0a 0c 20 
10 03 0a 0c 27 
10 03 0a 0d 08 
10 03 0a 0e 08 
10 03 0a 0e 1f 
10 03 0a 0e 20 
10 03 0a 0e 27 
10 03 0a 13 08 
10 03 0a 13 27 
10 03 0a 15 08 
10 03 0a 15 20 
10 03 0a 1b 08 
10 03 0a 1c 20 
10 03 0a 24 08 
10 03 0f 00 01 
10 03 0f 00 09 
10 03 0f 00 0a 
10 03 0f 00 1f 
10 03 0f 00 20 
10 03 0f 00 27 
10 03 0f 04 01 
10 03 0f 04 12 
10 03 0f 04 1f 
10 03 0f 04 27 
10 03 0f 05 01 
10 03 0f 05 12 
10 03 0f 05 19 
10 03 0f 06 01 
10 03 0f 06 18 
10 03 0f 06 1e 
10 03 0f 06 27 
10 03 0f 07 01 
